number,user_id,created_at,updated_at,closed_at,milestone_number,state
9589,5585221,2015-03-04,2015-07-14,2015-07-14,34,closed
9587,1217182,2015-03-04,2015-03-04,2015-03-04,,closed
9586,1217238,2015-03-04,2021-04-12,,,open
9585,1020496,2015-03-04,2021-04-12,,,open
9584,609896,2015-03-04,2015-09-04,2015-09-04,34,closed
9581,890156,2015-03-03,2020-12-05,,,open
9580,315810,2015-03-03,2017-02-17,2017-02-17,33,closed
9576,4609807,2015-03-03,2015-08-31,2015-08-31,34,closed
9573,826871,2015-03-03,2015-06-15,2015-06-15,34,closed
9572,953992,2015-03-03,2015-03-06,2015-03-06,25,closed
9571,8713985,2015-03-02,2015-04-07,2015-04-07,33,closed
9570,9464950,2015-03-02,2015-04-13,2015-04-13,29,closed
9569,9683693,2015-03-01,2015-03-01,2015-03-01,,closed
9568,2200240,2015-03-01,2022-01-10,,32,open
9567,10522158,2015-02-28,2015-03-01,2015-03-01,,closed
9565,11234654,2015-02-27,2015-06-09,2015-06-09,35,closed
9564,5088535,2015-02-27,2015-03-01,2015-02-28,33,closed
9563,3195015,2015-02-27,2015-12-13,2015-12-13,,closed
9562,1020496,2015-02-27,2015-02-27,2015-02-27,25,closed
9560,8090176,2015-02-26,2015-02-27,2015-02-27,,closed
9559,7870949,2015-02-26,2018-02-15,2018-02-13,33,closed
9558,5635139,2015-02-26,2015-10-28,2015-10-28,32,closed
9557,7681541,2015-02-26,2015-11-14,2015-02-26,33,closed
9556,1382460,2015-02-26,2015-08-21,2015-08-21,34,closed
9554,2552981,2015-02-25,2015-02-25,2015-02-25,25,closed
9553,10137,2015-02-25,2015-02-25,2015-02-25,25,closed
9552,881019,2015-02-25,2015-04-14,2015-04-14,29,closed
9550,1324881,2015-02-25,2015-02-25,2015-02-25,,closed
9549,6428892,2015-02-25,2017-01-12,2017-01-12,32,closed
9548,2953982,2015-02-25,2018-07-06,2017-07-10,33,closed
9547,10365689,2015-02-24,2015-02-26,2015-02-26,,closed
9546,8426290,2015-02-24,2017-07-08,2017-07-08,33,closed
9545,296082,2015-02-24,2021-10-24,,,open
9543,697622,2015-02-24,2015-06-07,2015-06-07,35,closed
9542,10504477,2015-02-24,2021-10-18,2015-03-31,29,closed
9541,296164,2015-02-24,2015-02-24,2015-02-24,,closed
9540,212939,2015-02-24,2021-04-12,,,open
9539,743508,2015-02-24,2020-04-17,2020-04-17,68,closed
9538,11167429,2015-02-23,2015-03-02,2015-03-02,33,closed
9537,379413,2015-02-23,2015-02-24,2015-02-24,,closed
9536,2080084,2015-02-23,2020-07-17,2020-07-17,68,closed
9535,754967,2015-02-23,2015-08-15,2015-08-15,34,closed
9534,826871,2015-02-23,2016-12-06,2016-12-06,40,closed
9533,7441788,2015-02-22,2016-08-11,,32,open
9532,129501,2015-02-20,2017-09-07,2017-09-07,,closed
9531,5183040,2015-02-20,2015-02-20,2015-02-20,,closed
9530,1217238,2015-02-20,2021-04-12,,,open
9528,10365689,2015-02-19,2021-04-12,,,open
9527,10365689,2015-02-19,2015-02-19,2015-02-19,,closed
9524,950575,2015-02-19,2015-08-16,2015-08-16,34,closed
9521,953992,2015-02-19,2015-02-19,2015-02-19,32,closed
9519,1224492,2015-02-19,2021-04-12,,32,open
9518,1217238,2015-02-19,2015-07-16,2015-07-16,34,closed
9516,873905,2015-02-18,2015-02-20,2015-02-19,25,closed
9514,7441788,2015-02-18,2020-07-19,,32,open
9513,109167,2015-02-18,2015-07-17,2015-07-17,34,closed
9512,4306187,2015-02-18,2015-02-20,2015-02-20,,closed
9511,1435085,2015-02-18,2017-07-08,2017-07-08,,closed
9510,1217238,2015-02-18,2021-04-12,,32,open
9509,805293,2015-02-17,2016-11-11,2016-11-11,33,closed
9507,1288998,2015-02-17,2015-02-17,2015-02-17,,closed
9506,11048846,2015-02-17,2019-12-23,,32,open
9505,10122262,2015-02-17,2015-02-18,2015-02-18,25,closed
9503,953992,2015-02-17,2017-02-17,2017-02-17,33,closed
9502,5587659,2015-02-17,2021-04-12,,32,open
9497,7441788,2015-02-16,2015-03-05,2015-03-05,25,closed
9496,953992,2015-02-15,2020-05-02,2020-05-02,32,closed
9495,1017726,2015-02-15,2015-02-16,2015-02-16,,closed
9494,1017726,2015-02-15,2016-02-11,2016-02-11,36,closed
9490,2330659,2015-02-14,2021-04-12,,32,open
9489,1224492,2015-02-14,2015-02-15,2015-02-15,,closed
9488,755287,2015-02-13,2015-02-16,2015-02-16,,closed
9485,273420,2015-02-13,2017-07-08,2017-07-08,33,closed
9483,8416950,2015-02-13,2016-07-11,2016-07-11,33,closed
9482,953992,2015-02-13,2015-02-24,2015-02-24,25,closed
9481,10988803,2015-02-13,2021-09-14,2021-09-14,86,closed
9478,2933165,2015-02-12,2015-02-13,2015-02-13,25,closed
9477,3426091,2015-02-12,2015-02-24,2015-02-24,25,closed
9476,7153514,2015-02-12,2015-02-12,2015-02-12,,closed
9474,10979346,2015-02-12,2016-09-08,2016-09-08,33,closed
9471,1217238,2015-02-11,2021-04-12,,32,open
9469,296164,2015-02-11,2015-02-12,2015-02-12,25,closed
9468,835184,2015-02-11,2015-03-11,2015-03-11,25,closed
9467,1217238,2015-02-11,2016-04-10,2016-04-10,38,closed
9466,1224492,2015-02-11,2018-10-01,2018-10-01,55,closed
9463,1020496,2015-02-11,2015-02-23,2015-02-23,25,closed
9462,4306187,2015-02-10,2018-11-03,2018-11-03,55,closed
9458,71571,2015-02-10,2015-02-10,2015-02-10,,closed
9457,3195015,2015-02-10,2020-06-24,2020-06-24,68,closed
9456,953992,2015-02-10,2015-08-20,2015-06-10,35,closed
9455,1993919,2015-02-09,2016-04-25,2016-04-25,38,closed
9454,3205522,2015-02-09,2017-12-09,2017-12-09,53,closed
9453,1224492,2015-02-09,2019-03-08,,,open
9452,1312546,2015-02-09,2015-03-06,2015-03-06,25,closed
9449,1020496,2015-02-09,2019-10-21,,32,open
9448,1020496,2015-02-09,2020-05-07,,32,open
9447,1224492,2015-02-09,2019-10-26,2019-10-26,,closed
9446,3750670,2015-02-09,2015-02-10,,32,open
9444,223276,2015-02-08,2015-02-11,2015-02-11,25,closed
9443,322730,2015-02-08,2015-03-08,2015-03-08,25,closed
9442,5667194,2015-02-07,2015-08-29,2015-08-29,34,closed
9438,1493341,2015-02-06,2019-08-30,2017-07-08,33,closed
9435,161965,2015-02-06,2021-11-28,2021-11-28,86,closed
9434,141709,2015-02-06,2015-02-06,2015-02-06,,closed
9433,1422508,2015-02-06,2015-02-07,2015-02-06,,closed
9432,286830,2015-02-06,2019-10-06,2019-10-06,32,closed
9431,1931852,2015-02-06,2015-08-03,2015-08-03,34,closed
9430,7283778,2015-02-06,2015-04-07,2015-04-07,25,closed
9428,6031088,2015-02-06,2015-07-25,2015-07-25,34,closed
9426,5126549,2015-02-05,2015-05-20,2015-03-06,25,closed
9425,805293,2015-02-05,2015-06-02,2015-05-30,35,closed
9424,3666725,2015-02-05,2016-05-23,2016-05-23,40,closed
9423,5126549,2015-02-05,2015-02-06,2015-02-06,,closed
9422,1217238,2015-02-05,2017-12-08,2017-10-10,46,closed
9421,299024,2015-02-05,2016-01-07,2016-01-07,,closed
9420,10853125,2015-02-05,2019-07-28,2018-10-21,,closed
9416,5126549,2015-02-04,2015-07-18,2015-07-18,34,closed
9413,10853125,2015-02-04,2017-07-10,2017-07-10,46,closed
9412,6363322,2015-02-04,2015-02-04,2015-02-04,,closed
9410,1874668,2015-02-04,2015-02-04,2015-02-04,,closed
9408,1308504,2015-02-03,2015-02-03,2015-02-03,,closed
9407,925757,2015-02-03,2015-02-03,2015-02-03,,closed
9406,7441788,2015-02-03,2021-05-10,2021-05-10,80,closed
9405,10834829,2015-02-03,2015-02-04,2015-02-03,,closed
9404,6871353,2015-02-03,2018-07-06,2017-07-11,33,closed
9402,88642,2015-02-03,2015-08-31,2015-08-31,34,closed
9400,3819470,2015-02-03,2015-02-08,2015-02-08,25,closed
9399,7441788,2015-02-03,2021-04-12,,32,open
9397,1217238,2015-02-02,2021-04-12,,20,open
9396,1312546,2015-02-02,2016-12-18,2016-12-18,39,closed
9394,2532431,2015-02-02,2015-02-03,2015-02-03,,closed
9393,873905,2015-02-01,2015-02-08,2015-02-08,25,closed
9391,1020496,2015-02-01,2015-02-03,2015-02-03,25,closed
9389,911431,2015-02-01,2015-02-03,2015-02-03,,closed
9384,911431,2015-02-01,2015-02-03,2015-02-03,,closed
9382,9683693,2015-01-31,2015-07-31,2015-07-31,34,closed
9381,10137,2015-01-31,2017-10-23,2015-01-31,,closed
9379,738893,2015-01-30,2019-10-21,,20,open
9378,890531,2015-01-30,2019-12-22,2019-12-22,,closed
9376,7766733,2015-01-30,2015-02-01,2015-02-01,25,closed
9375,966575,2015-01-30,2015-01-31,2015-01-30,,closed
9374,1217238,2015-01-30,2019-11-16,2019-11-16,16,closed
9373,5507054,2015-01-29,2015-01-30,2015-01-29,,closed
9372,109167,2015-01-29,2019-01-21,2019-01-21,32,closed
9371,674200,2015-01-29,2015-01-29,2015-01-29,,closed
9370,1217238,2015-01-29,2015-01-29,2015-01-29,,closed
9369,7398331,2015-01-29,2018-10-26,2018-10-25,33,closed
9368,3614532,2015-01-29,2015-01-30,2015-01-30,,closed
9367,4315091,2015-01-28,2015-01-28,2015-01-28,,closed
9366,1457985,2015-01-28,2015-02-04,2015-01-29,,closed
9365,1217238,2015-01-28,2021-04-12,,,open
9363,3205522,2015-01-27,2015-01-27,2015-01-27,,closed
9361,1426279,2015-01-27,2015-01-27,2015-01-27,25,closed
9359,5587659,2015-01-26,2015-02-04,2015-02-04,,closed
9354,953992,2015-01-25,2015-01-28,2015-01-28,25,closed
9353,5049737,2015-01-25,2015-01-25,2015-01-25,,closed
9351,1324881,2015-01-24,2017-03-13,2017-03-13,39,closed
9349,109167,2015-01-24,2015-01-24,2015-01-24,,closed
9346,1217238,2015-01-23,2017-04-09,2017-04-09,32,closed
9344,7398331,2015-01-23,2015-02-10,2015-02-10,25,closed
9343,1217238,2015-01-23,2016-08-02,2016-08-02,20,closed
9342,5126549,2015-01-22,2015-01-22,2015-01-22,,closed
9341,24467,2015-01-22,2015-01-22,2015-01-22,,closed
9340,10522158,2015-01-22,2021-11-30,,32,open
9337,9717992,2015-01-22,2020-03-31,2020-03-31,32,closed
9336,9717992,2015-01-22,2018-05-29,2018-05-29,55,closed
9334,3799212,2015-01-22,2015-01-26,2015-01-25,25,closed
9330,5990528,2015-01-21,2015-04-05,2015-04-05,29,closed
9329,304831,2015-01-21,2015-01-23,2015-01-23,,closed
9328,10504477,2015-01-21,2016-02-18,2015-01-22,,closed
9327,5990528,2015-01-21,2015-01-21,2015-01-21,,closed
9326,674200,2015-01-21,2015-01-22,2015-01-22,,closed
9325,380927,2015-01-21,2015-01-21,2015-01-21,,closed
9324,637415,2015-01-21,2018-07-06,2017-07-10,33,closed
9323,10627907,2015-01-21,2015-01-23,2015-01-21,,closed
9320,6951595,2015-01-21,2017-06-08,,,open
9319,5614375,2015-01-21,2015-01-21,2015-01-21,,closed
9317,10620160,2015-01-20,2015-01-22,2015-01-22,,closed
9315,415753,2015-01-20,2015-02-11,2015-01-23,,closed
9314,743508,2015-01-20,2020-05-23,,32,open
9313,743508,2015-01-20,2017-07-19,2017-07-19,46,closed
9312,743508,2015-01-20,2015-01-26,2015-01-25,,closed
9311,226109,2015-01-20,2015-02-14,2015-02-14,25,closed
9309,1696302,2015-01-20,2020-04-03,2020-04-03,68,closed
9306,1243750,2015-01-20,2015-01-23,2015-01-23,,closed
9305,890104,2015-01-19,2015-01-20,2015-01-20,,closed
9304,2767442,2015-01-19,2021-01-01,2021-01-01,80,closed
9302,10504477,2015-01-19,2015-01-19,2015-01-19,25,closed
9301,1696302,2015-01-19,2015-05-08,2015-05-08,29,closed
9300,1045692,2015-01-19,2015-01-25,2015-01-25,,closed
9299,7848257,2015-01-19,2021-04-12,,32,open
9298,637415,2015-01-19,2015-01-19,2015-01-19,,closed
9297,1217238,2015-01-19,2016-01-04,2016-01-04,36,closed
9295,987487,2015-01-19,2015-01-19,2015-01-19,,closed
9294,987487,2015-01-19,2017-04-26,2015-01-19,,closed
9290,67612,2015-01-18,2015-01-20,2015-01-20,,closed
9288,136349,2015-01-18,2015-01-18,2015-01-18,,closed
9287,1993919,2015-01-17,2020-09-23,2015-01-17,,closed
9286,10504477,2015-01-17,2015-01-17,2015-01-17,25,closed
9284,911431,2015-01-17,2015-01-25,2015-01-25,25,closed
9281,911431,2015-01-17,2015-01-19,2015-01-19,,closed
9280,1696302,2015-01-17,2015-01-18,2015-01-18,25,closed
9279,2815794,2015-01-17,2015-01-21,2015-01-21,,closed
9276,1217238,2015-01-16,2015-02-16,2015-02-16,25,closed
9275,4383303,2015-01-16,2019-09-18,2019-09-18,32,closed
9274,295428,2015-01-16,2015-03-05,,32,open
9273,911431,2015-01-16,2015-01-19,2015-01-19,25,closed
9272,4383303,2015-01-16,2015-01-29,2015-01-29,25,closed
9270,9717992,2015-01-16,2015-01-16,2015-01-16,32,closed
9269,1288998,2015-01-16,2016-09-30,2016-09-30,33,closed
9268,5104441,2015-01-16,2016-07-04,2016-07-04,35,closed
9267,2035205,2015-01-16,2015-01-16,2015-01-16,,closed
9266,2200240,2015-01-16,2015-07-21,2015-07-21,34,closed
9265,4383303,2015-01-16,2021-11-02,,32,open
9263,4466763,2015-01-15,2015-12-05,2015-12-05,36,closed
9262,4330135,2015-01-15,2015-01-15,2015-01-15,,closed
9261,1020496,2015-01-15,2020-05-16,,,open
9260,1622906,2015-01-15,2015-06-24,2015-01-16,,closed
9259,630134,2015-01-15,2021-04-12,,32,open
9254,4633429,2015-01-14,2015-01-14,2015-01-14,,closed
9253,4330135,2015-01-14,2021-04-12,2021-04-12,,closed
9252,4383303,2015-01-14,2015-09-20,2015-09-20,32,closed
9251,9717992,2015-01-14,2021-04-12,,32,open
9250,630134,2015-01-14,2015-01-16,2015-01-16,25,closed
9249,39889,2015-01-14,2016-04-09,2016-04-09,38,closed
9247,1020496,2015-01-14,2015-01-14,2015-01-14,25,closed
9246,10360673,2015-01-14,2021-05-18,2015-01-14,,closed
9244,1020496,2015-01-13,2016-01-14,2016-01-14,36,closed
9243,1308504,2015-01-13,2018-06-28,2018-06-28,55,closed
9242,10457096,2015-01-13,2015-02-27,2015-01-13,33,closed
9241,1324881,2015-01-13,2015-01-14,2015-01-14,,closed
9240,131160,2015-01-13,2015-01-13,2015-01-13,,closed
9236,3666725,2015-01-13,2019-02-19,2019-02-19,61,closed
9235,1993919,2015-01-12,2015-01-13,2015-01-13,,closed
9233,7470770,2015-01-12,2015-01-13,2015-01-13,,closed
9232,10504477,2015-01-12,2019-12-24,2019-12-24,16,closed
9231,296164,2015-01-12,2015-01-16,2015-01-16,25,closed
9229,1312546,2015-01-12,2015-03-01,2015-03-01,25,closed
9228,67612,2015-01-12,2019-10-07,2019-10-07,32,closed
9224,911431,2015-01-11,2015-01-11,2015-01-11,,closed
9223,743508,2015-01-10,2015-01-10,2015-01-10,,closed
9221,10476118,2015-01-10,2015-01-10,2015-01-10,25,closed
9220,10058240,2015-01-09,2020-11-20,,20,open
9219,306380,2015-01-09,2021-12-31,2015-01-09,,closed
9218,1217238,2015-01-09,2018-08-31,2015-09-01,34,closed
9217,1217238,2015-01-09,2017-02-14,2017-02-14,39,closed
9216,10457096,2015-01-09,2022-01-18,,20,open
9214,1312546,2015-01-08,2019-12-11,2019-12-11,32,closed
9213,52205,2015-01-08,2021-04-12,,,open
9212,1243750,2015-01-08,2016-07-20,2016-06-12,33,closed
9211,9410182,2015-01-08,2020-05-13,,,open
9208,6059365,2015-01-07,2018-11-14,2018-11-13,55,closed
9207,637415,2015-01-07,2018-02-22,2015-01-09,,closed
9205,69774,2015-01-06,2015-02-05,2015-02-05,25,closed
9204,3222444,2015-01-06,2015-01-18,2015-01-18,25,closed
9202,1499555,2015-01-06,2015-01-07,2015-01-07,,closed
9201,1642081,2015-01-06,2015-03-12,2015-03-12,25,closed
9200,4044283,2015-01-06,2015-01-07,2015-01-07,,closed
9199,5360878,2015-01-05,2019-06-07,2019-06-07,,closed
9196,1590648,2015-01-03,2015-01-05,2015-01-05,,closed
9190,296164,2015-01-02,2015-03-11,2015-03-11,25,closed
9188,953992,2015-01-02,2021-05-10,2021-05-10,80,closed
9186,1464072,2015-01-02,2020-01-03,2020-01-03,16,closed
9185,1217238,2015-01-02,2015-01-16,2015-01-16,25,closed
9184,10167353,2015-01-02,2015-01-25,2015-01-25,25,closed
9183,2243911,2015-01-02,2015-01-02,2015-01-02,,closed
9180,633012,2015-01-01,2021-07-20,2016-07-24,40,closed
9179,1017726,2015-01-01,2015-03-29,2015-03-29,,closed
9178,1266076,2014-12-31,2016-04-25,2016-04-25,38,closed
9174,2425472,2014-12-30,2014-12-30,2014-12-30,,closed
9173,8044255,2014-12-30,2015-03-11,2015-03-11,25,closed
9170,1288998,2014-12-30,2015-01-02,2015-01-02,,closed
9168,1993919,2014-12-29,2021-04-12,,,open
9167,94267,2014-12-29,2015-01-06,2015-01-06,25,closed
9166,6293472,2014-12-29,2019-12-22,2019-12-22,20,closed
9165,953992,2014-12-28,2015-08-06,2014-12-29,33,closed
9162,953992,2014-12-28,2020-01-01,2020-01-01,33,closed
9161,101416,2014-12-28,2016-08-10,2016-08-10,32,closed
9160,91576,2014-12-27,2014-12-27,2014-12-27,,closed
9159,51059,2014-12-27,2014-12-27,2014-12-27,,closed
9158,1449958,2014-12-27,2015-04-20,2015-04-20,29,closed
9157,3819470,2014-12-27,2019-12-12,2015-08-15,34,closed
9156,51059,2014-12-26,2014-12-28,2014-12-27,,closed
9155,109167,2014-12-26,2018-01-27,2018-01-27,53,closed
9154,109167,2014-12-26,2017-09-16,2017-09-15,46,closed
9153,4736996,2014-12-25,2015-05-13,2015-05-13,,closed
9152,5507054,2014-12-25,2016-06-23,2016-06-23,33,closed
9150,10137,2014-12-24,2016-08-04,2015-01-02,,closed
9149,807921,2014-12-24,2020-01-03,2020-01-03,16,closed
9148,296164,2014-12-24,2015-03-11,2015-03-11,25,closed
9147,107748,2014-12-24,2019-08-27,2019-08-27,32,closed
9146,107748,2014-12-24,2018-01-06,2018-01-06,53,closed
9145,109167,2014-12-24,2020-05-07,2020-05-07,32,closed
9144,5630368,2014-12-24,2015-02-16,2015-02-16,25,closed
9142,610115,2014-12-24,2014-12-24,2014-12-24,,closed
9140,1308504,2014-12-23,2014-12-24,2014-12-24,25,closed
9139,109167,2014-12-23,2015-02-17,2015-01-16,25,closed
9133,833768,2014-12-22,2014-12-22,2014-12-22,,closed
9132,833768,2014-12-22,2014-12-23,2014-12-22,,closed
9131,109167,2014-12-22,2014-12-23,2014-12-23,,closed
9129,443776,2014-12-22,2014-12-23,2014-12-23,25,closed
9126,5010099,2014-12-22,2014-12-23,2014-12-23,25,closed
9124,1217238,2014-12-21,2015-09-11,2015-09-11,34,closed
9121,109167,2014-12-21,2014-12-21,2014-12-21,,closed
9119,460756,2014-12-20,2018-10-03,2018-10-03,55,closed
9118,953992,2014-12-20,2015-06-22,2015-06-22,34,closed
9115,953992,2014-12-20,2014-12-23,2014-12-23,25,closed
9114,1217238,2014-12-20,2016-07-24,2016-07-24,40,closed
9113,1696302,2014-12-20,2019-11-03,2019-11-03,16,closed
9111,1696302,2014-12-20,2015-06-09,2015-06-09,35,closed
9107,1324881,2014-12-18,2019-09-12,2019-09-12,16,closed
9106,8261687,2014-12-18,2021-12-21,,32,open
9103,30848,2014-12-18,2019-12-11,2019-12-11,32,closed
9100,5361193,2014-12-17,2014-12-19,2014-12-19,25,closed
9099,407010,2014-12-17,2014-12-20,2014-12-20,25,closed
9098,212939,2014-12-17,2021-12-18,2021-12-18,86,closed
9097,1020496,2014-12-17,2019-12-02,2019-12-01,20,closed
9096,1315429,2014-12-17,2020-07-06,2015-01-31,25,closed
9095,1020496,2014-12-16,2015-03-11,2015-03-11,25,closed
9094,953992,2014-12-16,2016-09-13,2015-03-11,25,closed
9093,1189869,2014-12-16,2020-06-26,2020-06-26,68,closed
9092,9305529,2014-12-16,2017-07-02,2017-07-02,46,closed
9091,292855,2014-12-16,2018-07-06,2017-07-10,33,closed
9089,10038333,2014-12-15,2018-11-16,2018-11-16,32,closed
9088,684965,2014-12-15,2015-01-19,2015-01-19,25,closed
9087,1020496,2014-12-15,2019-12-30,2019-12-30,32,closed
9086,1020496,2014-12-15,2018-11-08,2018-11-08,55,closed
9085,1020496,2014-12-15,2014-12-20,2014-12-20,25,closed
9084,1020496,2014-12-15,2021-04-12,,32,open
9083,5238649,2014-12-15,2018-05-19,2014-12-24,25,closed
9082,296164,2014-12-15,2017-02-02,2015-01-10,25,closed
9081,6635129,2014-12-15,2014-12-23,2014-12-23,,closed
9080,9717992,2014-12-15,2018-07-06,2017-07-10,33,closed
9079,380927,2014-12-15,2014-12-20,2014-12-20,25,closed
9075,218546,2014-12-14,2014-12-18,2014-12-18,25,closed
9073,1288998,2014-12-13,2019-10-06,2019-10-06,,closed
9071,226037,2014-12-13,2015-01-05,2015-01-05,25,closed
9069,69774,2014-12-13,2017-07-08,2017-07-08,33,closed
9068,953992,2014-12-12,2015-04-10,2015-04-10,29,closed
9067,306380,2014-12-12,2021-11-26,2021-11-26,,closed
9066,296164,2014-12-12,2014-12-24,2014-12-24,25,closed
9065,10167353,2014-12-12,2014-12-12,2014-12-12,25,closed
9064,953992,2014-12-12,2015-01-18,2015-01-18,25,closed
9063,1426162,2014-12-12,2014-12-12,2014-12-12,,closed
9062,650534,2014-12-12,2015-01-07,2015-01-07,,closed
9060,6992345,2014-12-12,2014-12-14,2014-12-14,,closed
9059,39889,2014-12-11,2015-06-02,2015-05-15,35,closed
9057,953992,2014-12-11,2015-06-07,2015-06-07,35,closed
9056,1020496,2014-12-11,2017-06-01,2017-06-01,32,closed
9054,1020496,2014-12-11,2015-04-14,2015-04-14,29,closed
9053,1020496,2014-12-11,2017-11-24,,,open
9052,1312546,2014-12-10,2017-01-28,2016-02-15,36,closed
9051,1969965,2014-12-10,2014-12-11,2014-12-10,,closed
9049,5827110,2014-12-09,2015-02-10,2015-02-10,25,closed
9048,6638265,2014-12-09,2020-03-31,,32,open
9046,276007,2014-12-08,2020-10-24,2020-10-24,73,closed
9045,4734283,2014-12-08,2019-12-12,2019-12-12,,closed
9042,953992,2014-12-08,2021-04-11,,32,open
9039,995919,2014-12-08,2014-12-11,2014-12-11,,closed
9037,953992,2014-12-07,2014-12-24,2014-12-24,25,closed
9034,4295843,2014-12-07,2014-12-07,2014-12-07,,closed
9033,953992,2014-12-07,2021-04-11,,20,open
9032,50891,2014-12-07,2016-11-26,2016-11-25,32,closed
9031,1288998,2014-12-07,2018-10-30,2018-10-30,55,closed
9027,953992,2014-12-06,2014-12-07,2014-12-07,30,closed
9021,953992,2014-12-06,2014-12-07,2014-12-07,30,closed
9020,953992,2014-12-06,2017-02-27,2017-02-27,39,closed
9017,6318811,2014-12-05,2014-12-18,2014-12-18,,closed
9016,304831,2014-12-05,2015-02-05,2015-02-05,25,closed
9013,1286830,2014-12-05,2014-12-05,2014-12-05,30,closed
9012,60383,2014-12-05,2014-12-11,2014-12-11,30,closed
9011,6638265,2014-12-05,2014-12-09,2014-12-05,30,closed
9010,337588,2014-12-05,2015-03-05,2015-03-05,25,closed
9009,5100315,2014-12-05,2015-01-25,2015-01-25,,closed
9006,1020496,2014-12-04,2021-12-19,,32,open
9005,1020496,2014-12-04,2016-07-11,2016-07-11,40,closed
9003,5360878,2014-12-04,2015-07-29,2015-07-29,34,closed
9002,3989299,2014-12-04,2016-02-29,2016-02-27,36,closed
9001,4074785,2014-12-04,2014-12-04,2014-12-04,25,closed
9000,5100315,2014-12-04,2014-12-07,2014-12-07,30,closed
8999,1312546,2014-12-04,2015-10-09,2015-10-09,37,closed
8998,306380,2014-12-04,2014-12-04,2014-12-04,,closed
8997,39889,2014-12-04,2014-12-05,2014-12-04,,closed
8996,39889,2014-12-04,2015-06-27,2015-06-25,34,closed
8995,890156,2014-12-04,2020-09-27,2020-09-27,32,closed
8994,781659,2014-12-04,2014-12-07,2014-12-07,30,closed
8993,953992,2014-12-04,2014-12-04,2014-12-04,30,closed
8992,995919,2014-12-04,2014-12-07,2014-12-07,,closed
8991,749698,2014-12-04,2021-11-14,2021-11-14,86,closed
8989,1020496,2014-12-03,2014-12-05,2014-12-05,30,closed
8985,88283,2014-12-03,2017-01-11,2017-01-11,39,closed
8983,831833,2014-12-03,2014-12-03,2014-12-03,30,closed
8980,5049737,2014-12-03,2014-12-07,2014-12-07,30,closed
